id,materia,tipo,dificuldade,ano,origem_titulo,origem_numero,gabarito,qtd_alternativas,topicos,tags
473906,Geografia,multipla escolha,Fácil,2026,ETAPA,Q3,B,4,Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão da Água,Fácil | Geografia | Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão da Água
473905,Geografia,multipla escolha,Médio,2026,ETAPA,Q2,A,4,Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão da Água,Médio | Geografia | Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão da Água
473903,Geografia,multipla escolha,Fácil,2026,ETAPA,Q1,B,4,Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão da Água,Fácil | Geografia | Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão da Água
473879,Geografia,multipla escolha,Fácil,2026,ETAPA,Q10,A,4,"Geografia Humana Geral | Geografia Geral | Geografia Urbana | Elementos da Geografia | Urbanização mundial (conceitos, características, tendências e problemas) | Conceitos e História do Pensamento Geográfico","Fácil | Geografia | Geografia Humana Geral | Geografia Geral | Geografia Urbana | Elementos da Geografia | Urbanização mundial (conceitos, características, tendências e problemas) | Conceitos e História do Pensamento Geográfico"
473878,Geografia,multipla escolha,Fácil,2026,ETAPA,Q9,D,4,"Geografia Econômica Geral | Transporte | Conceitos, Tipos e Características","Fácil | Geografia | Geografia Econômica Geral | Transporte | Conceitos, Tipos e Características"
473877,Geografia,multipla escolha,Fácil,2026,ETAPA,Q8,B,4,"Geografia Econômica Geral | Transporte | Conceitos, Tipos e Características","Fácil | Geografia | Geografia Econômica Geral | Transporte | Conceitos, Tipos e Características"
473811,Geografia,multipla escolha,Fácil,2026,ETAPA,Q10,A,4,Geografia Econômica Geral | Geografia Geral | Agropecuária | Elementos da Geografia | Distribuição territorial dos tipos de atividades agropecuaristas | Conceitos e História do Pensamento Geográfico,Fácil | Geografia | Geografia Econômica Geral | Geografia Geral | Agropecuária | Elementos da Geografia | Distribuição territorial dos tipos de atividades agropecuaristas | Conceitos e História do Pensamento Geográfico
473810,Geografia,multipla escolha,Fácil,2026,ETAPA,Q9,D,4,"Geografia Humana Geral | Geografia Urbana | Urbanização mundial (conceitos, características, tendências e problemas)","Fácil | Geografia | Geografia Humana Geral | Geografia Urbana | Urbanização mundial (conceitos, características, tendências e problemas)"
473809,Geografia,multipla escolha,Fácil,2026,ETAPA,Q8,B,4,Geografia Geral | Elementos da Geografia | Conceitos e História do Pensamento Geográfico,Fácil | Geografia | Geografia Geral | Elementos da Geografia | Conceitos e História do Pensamento Geográfico
473636,Geografia,multipla escolha,Médio,2026,CESUPA Medicina,Q52,D,4,"Cartografia | Localização e Orientação | Ciência Cartográfica | Coordenadas Geográficas (Latitude e Longitude), Paralelos e Meridianos | Características e Funcionalidades","Médio | Geografia | Cartografia | Localização e Orientação | Ciência Cartográfica | Coordenadas Geográficas (Latitude e Longitude), Paralelos e Meridianos | Características e Funcionalidades"
473633,Geografia,multipla escolha,Difícil,2026,CESUPA Medicina,Q51,C,4,Geografia Física do Brasil | Domínios morfoclimáticos | Domínios morfoclimáticos: Amazônico | Domínios morfoclimáticos: Mares de morros | Fatores de Formação e Tipos de Vegetação,Difícil | Geografia | Geografia Física do Brasil | Domínios morfoclimáticos | Domínios morfoclimáticos: Amazônico | Domínios morfoclimáticos: Mares de morros | Fatores de Formação e Tipos de Vegetação
473632,Geografia,multipla escolha,Médio,2026,CESUPA Medicina,Q50,D,4,Geografia Física do Brasil | Domínios morfoclimáticos | Domínios morfoclimáticos: Amazônico,Médio | Geografia | Geografia Física do Brasil | Domínios morfoclimáticos | Domínios morfoclimáticos: Amazônico
473630,Geografia,multipla escolha,Fácil,2026,CESUPA Medicina,Q49,A,4,Geografia Física Geral | Geomorfologia | Eras geológicas,Fácil | Geografia | Geografia Física Geral | Geomorfologia | Eras geológicas
473628,Geografia,multipla escolha,Médio,2026,CESUPA Medicina,Q48,C,4,Geografia Geral | Mundo Contemporâneo | Nova Ordem Mundial: Revoluções Tecnológicas,Médio | Geografia | Geografia Geral | Mundo Contemporâneo | Nova Ordem Mundial: Revoluções Tecnológicas
473627,Geografia,multipla escolha,Médio,2026,CESUPA Medicina,Q47,B,4,"Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Conceitos, Conferências e Protocolos","Médio | Geografia | Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Conceitos, Conferências e Protocolos"
473197,Geografia,multipla escolha,Fácil,2026,CESMAC Medicina,Q40,A,5,"Geografia Econômica do Brasil | Agropecuária brasileira | Características, Relações de trabalho e de produção; e Estrutura fundiária | Principais cultivos e agronegócio brasileiro","Fácil | Geografia | Geografia Econômica do Brasil | Agropecuária brasileira | Características, Relações de trabalho e de produção; e Estrutura fundiária | Principais cultivos e agronegócio brasileiro"
473196,Geografia,multipla escolha,Médio,2026,CESMAC Medicina,Q39,E,5,Geografia Regional do Brasil | Geografia do Brasil | Região Nordeste | Questão Ambiental Brasileira | Região Nordeste: quadro natural | Meio Ambiente Brasileiro: Recursos e Política Hídrica,Médio | Geografia | Geografia Regional do Brasil | Geografia do Brasil | Região Nordeste | Questão Ambiental Brasileira | Região Nordeste: quadro natural | Meio Ambiente Brasileiro: Recursos e Política Hídrica
473195,Geografia,multipla escolha,Médio,2026,CESMAC Medicina,Q38,C,5,"Geografia Física Geral | Hidrografia | Rios, lagos e águas subterrâneas","Médio | Geografia | Geografia Física Geral | Hidrografia | Rios, lagos e águas subterrâneas"
473194,Geografia,multipla escolha,Médio,2026,CESMAC Medicina,Q37,D,5,Geografia Humana do Brasil | Demografia do Brasil | Distribuição da população brasileira pelo território | Crescimento populacional brasileiro,Médio | Geografia | Geografia Humana do Brasil | Demografia do Brasil | Distribuição da população brasileira pelo território | Crescimento populacional brasileiro
473193,Geografia,multipla escolha,Médio,2026,CESMAC Medicina,Q36,E,5,Geografia Geral | Elementos da Geografia | Conceitos e História do Pensamento Geográfico,Médio | Geografia | Geografia Geral | Elementos da Geografia | Conceitos e História do Pensamento Geográfico
473192,Geografia,multipla escolha,Médio,2026,CESMAC Medicina,Q35,A,5,Geografia Física Geral | Climatologia | Circulação e dinâmica da atmosfera,Médio | Geografia | Geografia Física Geral | Climatologia | Circulação e dinâmica da atmosfera
473191,Geografia,multipla escolha,Fácil,2026,CESMAC Medicina,Q34,C,5,Geografia Humana Geral | Demografia | Teoria malthusiana,Fácil | Geografia | Geografia Humana Geral | Demografia | Teoria malthusiana
473190,Geografia,multipla escolha,Fácil,2026,CESMAC Medicina,Q33,B,5,Geografia Física Geral | Geografia Regional do Mundo | Geomorfologia | América | Teoria da Tectônica das Placas | Agentes internos e externos de formação do relevo | América: Quadro natural,Fácil | Geografia | Geografia Física Geral | Geografia Regional do Mundo | Geomorfologia | América | Teoria da Tectônica das Placas | Agentes internos e externos de formação do relevo | América: Quadro natural
473141,Geografia,multipla escolha,Fácil,2026,CEFET,Q44,B,4,Geografia Física do Brasil | Geografia do Brasil | Domínios morfoclimáticos | Questão Ambiental Brasileira | Domínios morfoclimáticos: Amazônico | Problemas Ambientais dos Biomas e Domínios Morfoclimáticos,Fácil | Geografia | Geografia Física do Brasil | Geografia do Brasil | Domínios morfoclimáticos | Questão Ambiental Brasileira | Domínios morfoclimáticos: Amazônico | Problemas Ambientais dos Biomas e Domínios Morfoclimáticos
473140,Geografia,multipla escolha,Médio,2026,CEFET,Q43,A,4,"Geografia Física do Brasil | Climatologia do Brasil | Domínios morfoclimáticos | Climas do Brasil: Fatores, características e climogramas | Domínios morfoclimáticos: Caatinga | Domínios morfoclimáticos: Cerrado","Médio | Geografia | Geografia Física do Brasil | Climatologia do Brasil | Domínios morfoclimáticos | Climas do Brasil: Fatores, características e climogramas | Domínios morfoclimáticos: Caatinga | Domínios morfoclimáticos: Cerrado"
473139,Geografia,multipla escolha,Médio,2026,CEFET,Q42,C,4,"Geografia Geral | Mundo Contemporâneo | Nova Ordem Mundial: Multipolaridade, Globalização, Empresas Transnacionais e Oligopólios.","Médio | Geografia | Geografia Geral | Mundo Contemporâneo | Nova Ordem Mundial: Multipolaridade, Globalização, Empresas Transnacionais e Oligopólios."
473137,Geografia,multipla escolha,Médio,2026,CEFET,Q41,B,4,Geografia Humana do Brasil | Demografia do Brasil | Distribuição de renda na população brasileira,Médio | Geografia | Geografia Humana do Brasil | Demografia do Brasil | Distribuição de renda na população brasileira
473134,Geografia,multipla escolha,Médio,2026,CEFET,Q40,D,4,Geografia Econômica Geral | Geografia Geral | Comércio | Mundo Contemporâneo | Principais fluxos de comércio mundial | Principais características do comércio Mundial | Nova Ordem Mundial: Países Emergentes,Médio | Geografia | Geografia Econômica Geral | Geografia Geral | Comércio | Mundo Contemporâneo | Principais fluxos de comércio mundial | Principais características do comércio Mundial | Nova Ordem Mundial: Países Emergentes
473132,Geografia,multipla escolha,Fácil,2026,CEFET,Q39,D,4,Geografia Econômica do Brasil | Fontes de energia | Fontes de energia renováveis: Hidrelétrica - Brasil,Fácil | Geografia | Geografia Econômica do Brasil | Fontes de energia | Fontes de energia renováveis: Hidrelétrica - Brasil
473034,Geografia,multipla escolha,Fácil,2026,CEDERJ,Q29,C,4,"Geografia Regional do Mundo | Geografia Geral | Ásia | Mundo Contemporâneo | Ásia: Geopolítica | Ásia: Oriente Médio | Xenofobia, fundamentalismo religioso, movimentos e conflitos separatistas; e questões e tensões geopolíticas | História | Contemporânea | Nova Ordem Mundial | Conflitos no Oriente Médio","Fácil | Geografia | Geografia Regional do Mundo | Geografia Geral | Ásia | Mundo Contemporâneo | Ásia: Geopolítica | Ásia: Oriente Médio | Xenofobia, fundamentalismo religioso, movimentos e conflitos separatistas; e questões e tensões geopolíticas | História | Contemporânea | Nova Ordem Mundial | Conflitos no Oriente Médio"
473028,Geografia,multipla escolha,Fácil,2026,CEDERJ,Q24,C,4,"Geografia Econômica do Brasil | Agropecuária brasileira | Características, Relações de trabalho e de produção; e Estrutura fundiária","Fácil | Geografia | Geografia Econômica do Brasil | Agropecuária brasileira | Características, Relações de trabalho e de produção; e Estrutura fundiária"
473027,Geografia,multipla escolha,Fácil,2026,CEDERJ,Q23,C,4,Geografia Humana do Brasil | Demografia do Brasil | Distribuição da população brasileira pelo território,Fácil | Geografia | Geografia Humana do Brasil | Demografia do Brasil | Distribuição da população brasileira pelo território
473025,Geografia,multipla escolha,Médio,2026,CEDERJ,Q22,B,4,Geografia Regional do Mundo | Europa | Europa: Geopolítica | CEI e outras unidades políticas da ex- URSS | Federação Russa,Médio | Geografia | Geografia Regional do Mundo | Europa | Europa: Geopolítica | CEI e outras unidades políticas da ex- URSS | Federação Russa
473024,Geografia,multipla escolha,Fácil,2026,CEDERJ,Q21,D,4,Geografia Humana do Brasil | Geografia Urbana | Problemas sociais das cidades brasileiras,Fácil | Geografia | Geografia Humana do Brasil | Geografia Urbana | Problemas sociais das cidades brasileiras
473023,Geografia,multipla escolha,Fácil,2026,CEDERJ,Q20,B,4,Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão do Lixo | Problema Ambiental Urbano,Fácil | Geografia | Geografia Geral | Questão Ambiental Mundial | Meio Ambiente: Questão do Lixo | Problema Ambiental Urbano
473022,Geografia,multipla escolha,Médio,2026,CEDERJ,Q19,A,4,Geografia Física Geral | Geomorfologia | Feições do relevo,Médio | Geografia | Geografia Física Geral | Geomorfologia | Feições do relevo
472995,Geografia,multipla escolha,Médio,2026,ACAFE Medicina,Q63,A,4,"Cartografia | Geografia Humana Geral | Projeções | Aspectos socioeconômicos | Mapas temáticos e demais representações cartográficas | Indicadores sociais (IDH, Índice de Gini, Linha da Pobreza e Epidemias) - Mundo","Médio | Geografia | Cartografia | Geografia Humana Geral | Projeções | Aspectos socioeconômicos | Mapas temáticos e demais representações cartográficas | Indicadores sociais (IDH, Índice de Gini, Linha da Pobreza e Epidemias) - Mundo"
472994,Geografia,multipla escolha,Difícil,2026,ACAFE Medicina,Q62,A,4,Geografia Regional do Brasil | Região Sul | Região Sul: quadro natural | Região Sul: quadro humano,Difícil | Geografia | Geografia Regional do Brasil | Região Sul | Região Sul: quadro natural | Região Sul: quadro humano
472993,Geografia,multipla escolha,Fácil,2026,ACAFE Medicina,Q61,D,4,Geografia Humana do Brasil | Demografia do Brasil | Crescimento populacional brasileiro,Fácil | Geografia | Geografia Humana do Brasil | Demografia do Brasil | Crescimento populacional brasileiro
472992,Geografia,multipla escolha,Médio,2026,ACAFE Medicina,Q60,C,4,Geografia Humana Geral | Demografia | Teoria reformista,Médio | Geografia | Geografia Humana Geral | Demografia | Teoria reformista
472991,Geografia,multipla escolha,Médio,2026,ACAFE Medicina,Q59,D,4,"Geografia Geral | Mundo Contemporâneo | Nova Ordem Mundial: Multipolaridade, Globalização, Empresas Transnacionais e Oligopólios.","Médio | Geografia | Geografia Geral | Mundo Contemporâneo | Nova Ordem Mundial: Multipolaridade, Globalização, Empresas Transnacionais e Oligopólios."
472990,Geografia,multipla escolha,Médio,2026,ACAFE Medicina,Q58,C,4,Geografia Humana do Brasil | Geografia Urbana | Causas e consequências da urbanização no Brasil | Problemas sociais das cidades brasileiras,Médio | Geografia | Geografia Humana do Brasil | Geografia Urbana | Causas e consequências da urbanização no Brasil | Problemas sociais das cidades brasileiras
472989,Geografia,multipla escolha,Difícil,2026,ACAFE Medicina,Q57,B,4,Geografia Regional do Mundo | América | América: Quadro natural,Difícil | Geografia | Geografia Regional do Mundo | América | América: Quadro natural
472083,Geografia,multipla escolha,Difícil,2022,ONC Nivel C,Q9,A,5,"Cartografia | Movimentos Terrestres | Translação da Terra, Solstício e Equinócio | Ciências","Difícil | Geografia | Cartografia | Movimentos Terrestres | Translação da Terra, Solstício e Equinócio | Ciências"
472055,Geografia,multipla escolha,Médio,2022,ONC Nivel B,Q9,A,5,"Cartografia | Movimentos Terrestres | Translação da Terra, Solstício e Equinócio","Médio | Geografia | Cartografia | Movimentos Terrestres | Translação da Terra, Solstício e Equinócio"
